,session,subject,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,p_val,size,avg,act_as,play_against,temp,random,feedback
76,7,274,33,22,31,33,7,5,7,2,1,1,3-Feb,11,average,human decision maker,human decision makers,0.75,random,feedback
77,7,275,33,22,33,10,15,5,7,2,1,0,3-Feb,11,average,human decision maker,human decision makers,0.75,random,feedback
78,8,276,33,33,15,10,15,10,3,5,1,2,3-Feb,11,average,human decision maker,human decision makers,0.75,random,feedback
79,8,277,33,22,15,10,15,10,7,2,1,2,3-Feb,11,average,human decision maker,human decision makers,0.75,random,feedback
80,8,278,33,22,15,22,7,5,8,2,3,1,3-Feb,11,average,human decision maker,human decision makers,0.75,random,feedback
81,8,279,22,50,33,22,7,12,7,5,3,1,3-Feb,11,average,human decision maker,human decision makers,0.75,random,feedback
82,8,280,33,50,15,10,7,10,8,2,1,0,3-Feb,11,average,human decision maker,human decision makers,0.75,random,feedback
83,8,281,33,50,15,10,18,12,8,2,1,0,3-Feb,11,average,human decision maker,human decision makers,0.75,random,feedback
84,8,282,33,33,45,22,7,12,7,5,1,1,3-Feb,11,average,human decision maker,human decision makers,0.75,random,feedback
85,8,283,33,22,15,22,18,12,7,2,1,2,3-Feb,11,average,human decision maker,human decision makers,0.75,random,feedback
86,8,284,33,22,31,22,7,10,7,2,3,0,3-Feb,11,average,human decision maker,human decision makers,0.75,random,feedback
87,8,285,33,22,15,10,15,5,7,5,3,1,3-Feb,11,average,human decision maker,human decision makers,0.75,random,feedback
88,8,286,33,22,33,10,18,10,8,5,1,1,3-Feb,11,average,human decision maker,human decision makers,0.75,random,feedback
89,9,287,33,22,31,22,15,12,7,5,3,0,3-Feb,11,average,human decision maker,human decision makers,0.75,random,feedback
90,9,288,33,22,15,22,15,12,3,5,1,1,3-Feb,11,average,human decision maker,human decision makers,0.75,random,feedback
91,9,289,33,22,15,10,15,5,7,2,3,2,3-Feb,11,average,human decision maker,human decision makers,0.75,random,feedback
92,9,290,33,22,33,22,7,5,7,5,3,0,3-Feb,11,average,human decision maker,human decision makers,0.75,random,feedback
93,9,291,33,22,55,22,15,10,7,5,1,2,3-Feb,11,average,human decision maker,human decision makers,0.75,random,feedback
94,9,292,33,50,15,33,7,10,8,2,3,1,3-Feb,11,average,human decision maker,human decision makers,0.75,random,feedback
95,9,293,33,22,45,22,15,10,3,2,1,1,3-Feb,11,average,human decision maker,human decision makers,0.75,random,feedback
96,9,294,33,50,33,10,7,12,3,2,1,1,3-Feb,11,average,human decision maker,human decision makers,0.75,random,feedback
97,9,295,33,50,44,10,7,5,7,5,1,2,3-Feb,11,average,human decision maker,human decision makers,0.75,random,feedback
98,9,296,33,22,15,22,15,12,3,2,3,2,3-Feb,11,average,human decision maker,human decision makers,0.75,random,feedback
99,9,297,33,50,15,10,7,5,7,5,3,2,3-Feb,11,average,human decision maker,human decision makers,0.75,random,feedback
100,1,298,33,50,33,10,7,5,3,2,1,2,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
101,1,299,33,50,15,10,15,5,3,5,3,1,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
102,1,300,33,50,33,10,15,12,7,5,3,2,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
103,1,301,33,50,31,10,18,12,7,2,3,1,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
104,1,302,33,22,45,23,15,5,8,2,1,1,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
105,1,303,22,50,15,10,7,10,7,5,3,1,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
106,1,304,33,22,15,22,7,12,3,5,3,1,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
107,1,305,33,50,33,22,7,5,7,5,1,0,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
108,1,306,33,50,15,10,7,12,3,5,1,1,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
109,1,307,33,33,31,10,15,12,8,5,3,0,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
110,1,308,33,50,33,22,15,5,7,2,3,1,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
111,2,309,33,22,15,22,7,10,3,2,3,0,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
112,2,310,33,22,31,23,7,10,7,2,3,0,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
113,2,311,33,22,33,10,7,5,7,5,1,1,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
114,2,312,33,22,15,22,18,5,3,2,1,1,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
115,2,313,33,50,15,22,15,10,7,2,3,2,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
116,2,314,33,22,15,10,15,10,7,2,1,0,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
117,2,315,33,50,33,10,15,5,8,2,1,0,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
118,2,316,33,22,33,22,15,5,7,5,3,1,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
119,2,317,33,50,33,22,15,12,7,2,1,2,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
120,2,318,33,50,33,23,18,5,3,2,1,1,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
121,2,319,33,22,15,10,15,5,3,5,1,1,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
122,3,320,33,50,15,23,15,5,8,2,3,0,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
123,3,321,33,22,15,23,15,10,3,5,3,2,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
124,3,322,33,50,31,22,15,5,3,5,1,0,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
125,3,323,33,22,33,22,7,5,3,2,1,0,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
126,3,324,33,22,15,10,15,5,3,5,3,1,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
127,3,325,33,50,15,22,15,12,8,2,3,1,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
128,3,326,33,22,33,22,7,10,3,5,3,2,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
129,3,327,33,22,15,22,15,5,3,2,3,2,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
130,3,328,33,22,33,22,7,5,3,5,1,1,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
131,3,329,33,22,15,10,7,10,8,5,1,1,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
132,3,330,33,50,30,10,15,12,3,2,1,2,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
133,4,331,33,22,15,22,15,5,3,5,1,0,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
134,4,332,33,22,15,22,7,10,3,2,1,2,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
135,4,333,33,22,31,22,7,10,3,5,1,0,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
136,4,334,33,50,15,22,7,5,7,5,1,1,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
137,4,335,33,50,15,22,7,12,7,2,1,1,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
138,4,336,33,50,15,10,15,12,7,2,3,1,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
139,4,337,33,22,15,33,7,10,8,5,3,1,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
140,4,338,50,22,15,22,15,10,7,5,1,1,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
141,4,339,33,50,33,10,7,10,8,2,3,2,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
142,4,340,33,22,33,22,18,12,3,5,3,1,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
143,4,341,33,55,15,22,18,5,8,5,1,0,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
144,5,342,33,22,31,22,7,5,3,5,3,1,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
145,5,343,33,50,15,33,15,12,7,5,1,1,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
146,5,344,33,22,15,10,18,12,7,5,1,1,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
147,5,345,33,22,15,10,7,10,7,2,1,1,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
148,5,346,33,22,33,10,7,5,7,2,1,2,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
149,5,347,33,22,15,22,15,5,3,2,3,1,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
150,5,348,33,50,15,22,7,5,7,2,3,1,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
151,5,349,33,50,15,10,7,5,3,2,3,0,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
152,5,350,33,22,15,10,15,5,3,5,3,0,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
153,5,351,33,50,33,23,15,5,3,2,1,0,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
154,5,352,22,50,15,23,15,12,8,5,1,2,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
155,6,353,33,50,15,33,15,10,7,5,3,1,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
156,6,354,33,50,15,22,7,5,7,5,3,2,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
157,6,355,33,22,33,10,7,5,3,5,3,0,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
158,6,356,33,22,15,10,7,10,7,2,3,0,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
159,6,357,33,22,15,10,7,10,7,5,3,1,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
160,6,358,33,50,15,10,15,12,8,5,3,2,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
161,6,359,33,50,15,10,15,10,3,2,1,0,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
162,6,360,33,50,33,10,18,10,7,5,3,2,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
163,6,361,33,50,15,10,7,10,3,2,3,1,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
164,6,362,33,50,34,22,15,5,7,5,1,0,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
165,6,363,33,22,15,10,7,10,7,2,1,2,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
166,7,364,33,22,15,10,7,5,7,5,3,0,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
167,7,365,33,22,33,23,7,12,3,5,3,1,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
168,7,366,33,33,15,22,15,5,3,5,3,0,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
169,7,367,33,22,50,22,7,5,7,5,1,1,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
170,7,368,33,22,33,10,18,5,3,5,1,2,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
171,7,369,33,22,45,10,7,5,3,2,1,1,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
172,7,370,33,50,31,10,15,5,3,2,1,1,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
173,7,371,33,22,15,22,7,5,3,2,3,1,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
174,7,372,33,22,15,10,15,12,8,5,3,2,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
175,7,373,33,50,15,22,7,12,7,2,3,1,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
176,7,374,33,22,15,22,7,10,3,2,3,0,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
177,8,375,33,22,15,33,18,12,8,2,1,0,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
178,8,376,33,50,31,33,7,12,3,5,3,1,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
179,8,377,33,22,15,10,7,10,3,5,1,1,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
180,8,378,33,22,33,10,7,5,8,5,1,2,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
181,8,379,33,50,15,22,7,5,7,5,3,1,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
182,8,380,33,22,15,22,15,10,3,2,3,1,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
183,8,381,33,50,55,10,18,5,7,2,3,1,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
184,8,382,33,50,55,22,15,5,7,2,3,2,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
185,8,383,33,50,33,10,18,10,3,5,1,1,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
186,8,384,33,22,15,22,15,10,3,5,3,1,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
187,8,385,33,50,44,10,15,12,8,5,1,0,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
188,9,386,33,50,15,10,15,5,7,5,3,0,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
189,9,387,33,50,15,22,7,5,8,5,3,1,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
190,9,388,33,22,15,10,15,5,3,2,1,1,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
191,9,389,33,22,45,10,7,10,3,5,1,2,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
192,9,390,33,50,33,10,7,5,3,2,1,2,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
193,9,391,33,22,31,33,18,10,7,5,1,1,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
194,9,392,33,22,55,10,15,12,7,5,1,1,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
195,9,393,33,22,15,22,15,10,3,2,1,0,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
196,9,394,33,50,33,22,7,5,3,5,1,2,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
197,9,395,33,22,33,10,7,5,3,5,3,1,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
198,9,396,33,22,15,22,15,5,7,5,1,2,3-Feb,11,average,human decision maker,human decision makers,0.75,fixed,feedback
